10
100 1050
36 81 2
36 88 2
36 89 3
36 90 9
36 94 3
36 98 1
37 44 4
37 46 2
37 55 6
37 56 6
37 59 4
37 63 1
37 71 3
37 76 10
37 77 1
37 79 10
37 84 4
37 93 6
37 95 4
37 98 -5
37 99 1
38 43 5
38 50 4
38 59 9
38 61 6
38 67 1
38 70 9
38 77 3
38 83 1
38 85 9
38 88 4
38 92 -10
39 47 3
39 48 1
39 49 10
39 51 9
39 54 3
39 56 4
39 58 10
39 59 10
39 60 7
39 62 5
39 67 2
39 72 7
39 88 7
39 93 7
39 98 7
40 43 3
40 61 6
40 67 1
40 71 -8
40 76 2
41 44 6
41 47 5
41 58 2
41 59 7
41 67 3
41 69 6
41 72 7
41 84 10
41 87 5
41 89 7
41 93 4
41 96 4
42 44 -9
42 45 7
42 49 4
42 50 1
42 53 -3
42 64 1
42 77 2
42 82 9
42 84 10
42 90 5
42 92 9
42 95 3
42 99 6
43 46 10
43 47 9
43 53 6
43 54 5
43 59 3
43 60 2
43 61 10
43 62 4
43 68 7
43 72 4
43 75 6
43 76 6
43 78 7
43 83 9
43 88 1
43 99 9
44 50 7
44 54 9
44 55 2
44 62 9
44 63 3
44 73 9
44 78 7
44 85 9
44 90 1
44 95 9
44 96 4
45 46 9
45 48 4
45 59 1
45 72 7
45 77 7
45 80 3
45 82 1
45 85 9
45 89 9
45 99 8
46 49 1
46 52 10
46 58 8
46 64 7
46 67 10
46 73 9
46 74 2
46 75 2
46 84 8
46 95 1
46 97 6
47 80 7
47 89 3
47 95 7
47 98 3
48 49 3
48 51 5
48 63 7
48 65 9
48 70 9
48 81 7
48 96 9
48 99 3
49 54 8
49 64 10
49 65 10
49 70 10
49 73 4
49 76 9
49 77 7
49 87 1
49 88 2
49 90 1
50 56 4
50 57 1
50 59 7
50 62 1
50 63 9
50 71 4
50 74 4
50 79 5
50 81 8
50 86 8
50 89 6
50 90 5
50 93 2
51 56 3
51 61 3
51 64 8
51 65 6
51 68 4
51 73 -8
51 74 -3
51 75 6
51 79 5
51 83 1
51 85 4
51 95 4
52 61 3
52 62 7
52 63 4
52 66 4
52 78 2
52 79 9
52 87 1
52 95 2
52 96 5
53 60 6
53 64 5
53 66 3
53 70 8
53 71 7
53 74 2
53 78 1
53 79 10
53 80 7
53 82 4
53 87 10
53 90 9
54 59 10
54 69 10
54 71 7
54 95 5
55 56 8
55 60 8
55 66 8
55 67 9
55 70 8
55 73 1
55 74 2
55 78 9
55 84 3
55 86 2
55 93 5
56 63 4
56 68 2
56 70 4
56 74 5
56 84 4
56 87 2
56 90 1
56 92 6
56 96 10
56 99 2
57 58 3
57 59 5
57 61 5
57 63 6
57 68 3
57 69 5
57 70 2
57 86 8
57 91 5
58 62 5
58 66 6
58 68 9
58 69 1
58 70 6
58 79 10
58 80 2
58 84 2
58 86 1
58 90 9
58 93 6
58 95 -5
59 62 9
59 66 4
59 79 5
59 95 5
60 67 3
60 69 5
60 74 7
60 79 5
60 81 7
60 85 10
60 90 7
60 94 6
61 63 -5
61 66 7
61 72 3
61 74 3
61 77 4
61 78 9
61 82 9
61 99 1
62 64 8
62 69 9
62 70 7
62 78 8
62 80 -4
62 83 4
62 85 1
62 86 10
63 65 7
63 67 5
63 71 9
63 74 1
63 75 7
63 77 10
63 78 1
63 84 4
63 87 2
64 66 5
64 71 3
64 73 -3
64 76 9
64 95 3
65 68 4
65 70 10
65 75 4
65 80 2
65 82 9
65 84 6
65 95 10
65 97 9
66 67 3
66 74 2
66 79 8
66 80 10
66 83 4
66 88 10
66 97 7
66 99 3
67 68 2
67 71 2
67 80 1
67 94 2
67 96 6
67 97 10
68 77 6
68 79 7
68 83 7
68 84 9
68 87 10
68 89 6
68 94 2
69 71 5
69 73 6
69 77 2
69 86 4
70 71 9
70 78 -8
70 85 7
70 87 4
70 88 2
70 89 1
70 94 7
71 89 4
71 90 6
71 91 9
71 92 5
71 95 6
72 73 1
72 80 8
72 91 9
72 94 1
73 76 6
73 77 5
73 78 3
73 79 4
73 83 5
73 91 4
73 93 5
73 94 6
73 99 8
74 78 5
74 79 6
74 80 1
74 81 4
74 82 8
74 86 3
74 93 1
74 99 5
75 78 5
75 81 -5
75 83 3
75 88 8
75 89 9
75 90 7
75 93 4
75 95 9
76 78 7
76 82 6
76 85 10
76 89 -5
76 90 2
76 94 8
76 98 4
76 99 2
77 80 1
77 81 9
77 83 4
77 84 8
77 88 5
77 93 8
77 94 6
77 96 6
78 79 7
78 85 2
78 86 3
78 92 2
78 96 3
78 99 2
79 84 8
79 87 3
79 90 4
79 92 7
79 93 10
79 97 5
80 86 7
80 88 7
80 91 1
80 93 9
81 89 2
81 94 2
82 89 2
82 93 1
82 96 5
82 97 4
82 98 4
83 85 5
83 86 9
83 98 5
84 90 2
84 93 -2
85 89 10
85 93 4
85 96 2
85 99 7
86 88 1
86 98 8
87 91 1
87 93 3
87 95 2
89 98 9
90 95 6
91 94 4
91 97 9
92 93 10
92 97 4
92 99 6
93 96 1
93 98 1
100 1050
0 8 3
0 10 3
0 17 1
0 30 2
0 42 5
0 51 3
0 52 5
0 53 4
0 54 2
0 62 5
0 69 4
0 72 3
0 82 2
0 85 3
0 90 1
0 92 2
0 93 10
1 2 3
1 5 1
1 7 2
1 8 9
1 23 7
1 30 4
1 31 5
1 32 5
1 39 7
1 45 10
1 47 4
1 53 5
1 56 4
1 67 3
1 69 2
1 71 1
1 73 5
1 77 4
1 80 9
1 84 6
1 85 1
1 89 6
1 91 10
2 7 6
2 10 8
2 13 6
2 14 6
2 21 4
2 26 2
2 29 3
2 54 1
2 66 4
2 67 4
2 68 6
2 74 5
2 90 6
2 99 4
3 9 -9
3 11 9
3 13 4
3 31 10
3 33 4
3 34 2
3 36 7
3 37 1
3 55 5
3 59 8
3 66 2
3 67 -4
3 95 5
3 99 5
4 6 3
4 16 5
4 17 1
4 18 5
4 25 4
4 26 10
4 29 7
4 33 1
4 37 5
4 38 3
4 39 10
4 40 4
4 42 8
4 44 8
4 48 6
4 51 7
4 56 10
4 62 5
4 65 4
4 78 3
4 81 1
4 82 1
4 90 3
4 92 9
4 93 7
5 15 4
5 24 -8
5 26 7
5 29 5
5 32 1
5 34 3
5 37 8
5 38 7
5 40 3
5 43 4
5 47 2
5 50 1
5 55 7
5 59 2
5 66 5
5 69 3
5 72 -2
5 74 5
5 76 9
5 82 3
5 97 8
6 8 2
6 21 5
6 23 1
6 25 7
6 35 6
6 38 2
6 46 -2
6 52 3
6 59 4
6 71 9
6 81 1
6 88 1
6 92 8
6 94 5
6 99 4
7 13 1
7 16 2
7 18 2
7 25 9
7 26 6
7 27 2
7 28 3
7 30 6
7 31 8
7 32 6
7 33 1
7 38 5
7 39 10
7 43 9
7 45 10
7 64 7
7 69 8
7 70 2
7 71 8
7 74 3
7 80 4
7 81 2
7 83 9
7 84 8
8 18 2
8 19 3
8 20 1
8 23 3
8 28 5
8 29 3
8 35 3
8 36 7
8 44 9
8 65 7
8 74 7
8 76 8
8 84 2
8 85 5
8 93 1
8 94 6
8 95 6
8 96 8
9 13 3
9 28 4
9 33 6
9 34 7
9 38 6
9 44 1
9 47 9
9 49 7
9 60 2
9 62 9
9 73 10
9 84 5
9 85 5
9 87 2
9 88 1
10 11 1
10 12 3
10 20 3
10 30 8
10 31 2
10 32 9
10 35 6
10 38 2
10 42 1
10 43 10
10 51 10
10 68 -8
10 74 4
10 75 8
10 83 9
10 85 4
10 88 8
10 89 10
10 90 6
10 91 10
10 92 8
10 97 4
10 98 6
11 26 4
11 34 1
11 39 6
11 47 5
11 51 7
11 54 1
11 60 5
11 65 6
11 67 6
11 73 5
11 77 6
11 79 3
11 82 1
11 85 8
11 88 -3
11 89 1
11 93 2
11 95 10
11 99 7
12 19 8
12 22 1
12 46 4
12 48 1
12 50 -6
12 51 6
12 56 2
12 60 7
12 64 8
12 69 10
12 72 4
12 74 1
12 78 6
12 79 2
12 85 9
12 87 1
12 91 8
13 25 6
13 37 7
13 39 7
13 43 1
13 46 7
13 48 8
13 49 1
13 52 6
13 68 10
13 70 4
13 72 10
13 73 5
13 78 -8
13 81 4
13 85 8
13 88 1
13 94 4
13 97 7
14 20 2
14 24 2
14 32 3
14 34 4
14 36 5
14 50 2
14 52 10
14 56 -1
14 58 9
14 60 10
14 66 1
14 70 7
14 75 10
14 76 7
14 78 3
14 79 7
14 80 3
14 83 9
14 85 3
14 91 5
14 93 9
14 99 10
15 17 9
15 29 9
15 31 9
15 33 5
15 34 8
15 44 6
15 45 6
15 48 9
15 53 3
15 60 7
15 61 5
15 63 4
15 69 1
15 70 3
15 75 1
15 79 10
15 82 4
15 85 4
15 91 2
15 95 1
15 96 2
16 28 2
16 30 7
16 41 5
16 50 9
16 56 1
16 60 9
16 68 10
16 71 4
16 76 7
16 77 6
16 80 -5
16 81 7
16 85 9
16 91 6
16 96 6
17 21 4
17 27 8
17 30 -8
17 33 8
17 35 8
17 37 5
17 38 3
17 50 6
17 52 2
17 53 8
17 61 -1
17 67 6
17 69 3
17 72 7
17 78 -8
17 85 7
17 90 2
17 92 3
17 98 4
17 99 4
18 20 9
18 23 3
18 24 5
18 26 6
18 28 5
18 30 8
18 38 8
18 40 10
18 44 2
18 47 6
18 57 2
18 65 5
18 67 2
18 68 2
18 75 3
18 80 7
18 83 5
18 88 9
18 90 6
18 95 2
18 98 4
19 26 6
19 31 6
19 32 1
19 33 9
19 48 6
19 51 4
19 52 7
19 55 6
19 56 4
19 58 10
19 61 8
19 62 9
19 67 10
19 75 9
19 77 7
19 81 10
19 86 4
19 96 2
20 21 6
20 22 4
20 25 9
20 28 9
20 37 9
20 38 9
20 43 1
20 45 9
20 47 9
20 55 4
20 57 10
20 70 6
20 84 9
20 88 2
20 90 5
20 93 6
21 22 1
21 23 1
21 30 8
21 42 9
21 54 8
21 57 5
21 66 4
21 67 5
21 72 -7
21 80 -3
21 84 5
21 85 8
21 86 5
21 87 4
21 88 7
21 94 7
22 25 5
22 28 1
22 43 3
22 46 3
22 58 10
22 59 5
22 62 2
22 66 5
22 67 7
22 73 -3
22 75 6
22 77 1
22 79 8
22 81 6
22 82 7
22 85 5
22 86 10
22 91 1
22 93 3
23 25 2
23 34 2
23 43 9
23 47 1
23 48 10
23 52 2
23 57 7
23 62 4
23 63 5
23 66 9
23 68 5
23 72 1
23 75 8
23 78 9
23 91 10
23 96 -3
23 97 5
23 98 -3
24 31 8
24 39 3
24 41 7
24 44 5
24 47 -1
24 51 4
24 60 1
24 68 4
24 69 2
24 71 4
24 73 8
24 96 4
25 27 7
25 28 4
25 39 5
25 46 8
25 48 3
25 58 -9
25 66 -3
25 68 10
25 69 4
25 72 9
25 79 5
25 80 6
25 93 3
25 94 8
25 97 7
26 37 2
26 39 3
26 45 -5
26 47 6
26 48 -8
26 52 2
26 53 3
26 55 9
26 64 5
26 66 3
26 67 6
26 73 2
26 74 10
26 79 9
26 93 8
26 95 9
27 29 4
27 31 6
27 32 8
27 35 7
27 44 1
27 45 2
27 52 8
27 62 10
27 66 2
27 69 8
27 71 -5
27 72 -6
28 30 -7
28 50 10
28 51 1
28 55 10
28 61 3
28 63 7
28 73 10
28 78 7
28 82 3
28 91 9
28 93 7
28 99 7
29 30 9
29 33 7
29 35 -2
29 38 8
29 46 5
29 56 10
29 57 10
29 60 9
29 61 10
29 65 8
29 80 6
29 90 8
29 95 3
30 36 2
30 43 9
30 45 9
30 46 9
30 55 8
30 58 10
30 61 8
30 64 6
30 67 8
30 68 8
30 70 5
30 71 9
30 78 9
30 81 5
30 86 2
30 87 6
30 90 4
30 92 8
30 94 1
31 32 8
31 39 5
31 42 4
31 43 4
31 50 5
31 64 10
31 70 6
31 74 1
31 77 3
31 78 8
31 85 -3
31 96 6
32 35 4
32 54 7
32 55 3
32 58 1
32 67 -3
32 76 10
32 83 5
32 84 4
32 89 5
32 91 10
32 92 9
32 96 5
33 38 1
33 43 7
33 46 1
33 52 9
33 53 9
33 54 2
33 62 6
33 65 10
33 66 10
33 70 9
33 75 1
33 76 -3
33 86 5
33 90 10
34 36 6
34 41 8
34 53 10
34 55 5
34 65 5
34 66 7
34 69 -8
34 78 4
34 82 7
34 85 2
34 97 6
34 99 10
35 39 4
35 44 7
35 46 10
35 47 7
35 51 1
35 52 8
35 55 6
35 63 6
35 64 -2
35 67 5
35 74 6
35 81 9
35 92 6
35 93 5
35 94 4
35 95 -10
36 57 4
36 62 8
36 63 4
36 67 5
36 69 5
36 76 8
36 81 7
36 85 -6
36 87 1
36 97 4
36 99 9
37 40 3
37 42 1
37 44 5
37 45 1
37 47 5
37 55 8
37 58 3
37 59 3
37 61 9
37 63 9
37 64 1
37 66 6
37 68 8
37 71 1
37 75 4
37 78 2
37 80 6
37 83 5
37 91 2
37 93 6
37 94 2
37 95 -3
37 96 6
37 99 8
38 39 3
38 47 8
38 55 2
38 71 4
38 73 9
38 81 9
38 85 6
38 94 8
38 95 10
39 43 3
39 47 1
39 48 8
39 49 5
39 53 -6
39 56 4
39 59 5
39 62 9
39 63 7
39 71 4
39 83 2
39 93 1
40 42 10
40 47 4
40 51 8
40 61 6
40 63 3
40 64 4
40 65 -5
40 67 4
40 74 4
40 79 3
40 82 4
40 84 6
40 85 5
40 86 10
40 87 8
40 95 6
41 45 7
41 67 4
41 74 4
41 76 3
41 80 4
41 97 4
42 46 4
42 49 1
42 62 3
42 63 4
42 66 2
42 71 6
42 79 2
42 81 4
42 82 5
42 87 6
42 88 3
42 89 10
42 91 6
43 46 9
43 47 9
43 49 8
43 54 3
43 60 1
43 64 4
43 65 6
43 66 1
43 68 7
43 69 9
43 73 9
43 76 9
43 80 9
43 85 2
43 90 7
44 47 8
44 52 1
44 79 7
44 85 10
44 90 10
44 98 3
45 48 6
45 50 4
45 52 1
45 54 7
45 56 8
45 60 8
45 62 10
45 69 6
45 75 6
45 76 7
45 90 8
45 97 1
46 48 8
46 55 3
46 59 5
46 88 7
46 89 5
47 49 7
47 54 10
47 60 10
47 63 5
47 65 2
47 70 10
47 71 3
47 92 3
48 51 8
48 53 6
48 55 9
48 61 1
48 63 10
48 64 8
48 70 10
48 75 9
48 76 -9
48 83 3
48 89 2
48 91 8
48 93 3
48 95 2
48 99 5
49 50 7
49 53 7
49 61 4
49 69 9
49 76 6
49 77 -3
49 78 10
49 88 4
49 91 9
49 98 3
50 53 10
50 57 9
50 60 2
50 65 10
50 69 9
50 71 -2
50 74 8
50 79 -10
50 90 10
50 94 2
50 96 6
51 57 4
51 58 5
51 68 3
51 74 7
51 79 9
51 84 10
51 85 10
51 86 7
51 88 7
51 93 7
51 99 5
52 59 5
52 60 5
52 71 7
52 73 2
52 80 1
52 87 -8
52 88 3
52 97 2
53 57 1
53 60 10
53 69 9
53 70 3
53 75 2
53 76 5
53 79 7
53 82 10
53 84 7
53 85 9
53 91 4
53 99 9
54 57 2
54 58 7
54 59 3
54 70 -1
54 71 6
54 80 -9
54 82 1
54 83 7
54 98 1
55 57 7
55 62 7
55 68 10
55 75 1
55 76 8
55 78 4
55 85 9
55 87 6
55 91 1
55 93 1
55 95 5
55 96 3
56 61 9
56 75 1
56 77 9
56 78 8
56 89 7
56 91 9
56 96 8
56 99 4
57 65 9
57 67 3
57 71 5
57 72 8
57 75 7
57 79 6
57 84 2
57 85 2
57 89 10
57 92 8
57 95 7
58 61 2
58 64 7
58 69 3
58 73 9
58 76 2
58 79 6
58 81 2
58 85 -1
58 86 7
58 89 7
59 61 5
59 69 1
59 81 2
59 82 6
59 84 2
59 85 9
59 86 4
59 88 1
59 93 1
59 94 3
60 61 1
60 62 8
60 72 7
60 77 8
60 84 10
60 86 6
60 94 6
61 62 6
61 63 5
61 65 7
61 66 7
61 68 1
61 70 4
61 83 -2
61 86 1
62 63 2
62 67 10
62 70 2
62 72 9
62 77 8
62 78 3
62 81 3
62 82 4
62 84 7
62 86 4
62 87 8
62 88 5
62 89 5
62 90 8
62 91 10
62 94 5
62 98 7
63 65 8
63 68 10
63 69 3
63 84 10
63 85 2
63 92 1
63 97 9
64 67 3
64 69 3
64 73 9
64 75 9
64 79 9
64 80 3
64 81 9
64 83 8
64 87 10
64 88 8
64 90 2
65 66 6
65 68 5
65 71 7
65 75 4
65 79 8
65 85 7
65 88 6
65 91 5
65 97 -3
65 98 6
66 67 9
66 73 4
66 74 4
66 78 6
66 85 8
66 94 2
67 70 8
67 71 10
67 77 10
67 81 8
67 83 1
67 86 7
67 89 2
67 91 1
67 98 9
68 78 6
68 84 7
68 88 1
68 91 1
69 71 2
69 84 6
69 86 8
69 92 1
69 95 2
70 89 8
70 94 8
70 95 2
70 96 10
70 99 10
71 73 4
71 87 4
71 92 8
72 76 8
72 78 8
73 74 2
73 75 8
73 81 1
73 89 5
74 77 4
74 85 10
74 88 2
74 90 6
74 91 4
74 96 8
74 99 5
75 76 3
75 87 6
75 90 2
75 97 1
75 99 4
76 77 2
76 87 9
76 93 -5
76 99 5
77 80 10
77 83 6
77 85 4
77 95 3
78 79 2
78 86 7
78 92 2
78 99 3
79 80 2
79 86 9
79 90 7
79 91 7
79 94 4
79 97 1
80 83 10
80 85 4
80 86 3
80 95 10
81 83 -3
81 91 1
81 94 8
81 95 10
81 98 5
81 99 5
82 83 2
82 87 8
82 88 10
82 95 6
82 99 8
83 89 3
83 90 6
83 92 5
84 89 8
84 95 8
85 93 9
86 88 10
86 91 8
86 92 10
86 93 5
86 96 7
87 88 2
87 97 7
87 98 8
88 91 2
88 97 9
89 91 5
89 95 2
90 95 6
90 97 10
91 92 8
91 98 6
92 97 10
93 94 10
93 96 5
93 97 7
94 96 10
94 98 7
97 99 2
100 1050
0 8 4
0 12 1
0 14 1
0 16 4
0 26 1
0 27 1
0 28 5
0 31 -1
0 35 6
0 37 1
0 39 6
0 46 5
0 54 6
0 56 10
0 58 9
0 60 -6
0 63 7
0 64 1
0 74 10
0 79 2
0 82 8
0 87 3
0 89 8
0 99 3
1 2 7
1 15 1
1 28 9
1 34 3
1 37 9
1 42 5
1 43 10
1 48 8
1 52 7
1 53 8
1 56 7
1 59 2
1 62 1
1 65 1
1 70 2
1 72 8
1 73 10
1 82 5
1 89 3
1 97 1
2 5 10
2 11 6
2 13 1
2 16 9
2 21 3
2 22 5
2 25 10
2 35 8
2 39 4
2 53 3
2 55 3
2 56 9
2 59 10
2 62 7
2 77 2
2 88 7
2 95 5
3 4 9
3 9 3
3 16 5
3 20 3
3 26 1
3 33 9
3 44 -6
3 47 -7
3 48 10
3 53 10
3 54 5
3 56 6
3 57 10
3 59 1
3 60 1
3 64 6
3 84 1
3 86 6
3 97 1
4 8 6
4 11 4
4 17 5
4 24 10
4 34 10
4 37 4
4 44 5
4 46 1
4 49 10
4 52 9
4 55 10
4 66 10
4 71 9
4 72 4
4 81 1
4 85 8
4 88 10
5 7 6
5 9 10
5 16 6
5 27 7
5 31 7
5 37 9
5 39 7
5 41 5
5 42 2
5 53 9
5 56 3
5 62 7
5 79 -1
5 80 8
5 81 -4
5 86 7
5 93 10
5 95 2
6 16 3
6 25 9
6 33 6
6 35 10
6 40 8
6 41 7
6 42 9
6 44 4
6 63 2
6 68 7
6 72 10
6 74 5
6 81 10
6 84 5
6 86 8
7 11 9
7 16 8
7 18 7
7 21 10
7 23 2
7 26 5
7 29 3
7 31 5
7 35 8
7 36 9
7 40 8
7 44 3
7 46 3
7 50 3
7 51 6
7 53 5
7 61 1
7 65 7
7 71 4
7 72 3
7 73 5
7 74 7
7 76 2
7 77 5
7 81 9
7 82 -9
7 88 4
7 97 3
7 98 10
8 12 2
8 19 9
8 20 3
8 35 9
8 38 8
8 49 4
8 51 6
8 56 4
8 57 5
8 58 8
8 69 3
8 74 -8
8 77 4
8 81 8
8 88 5
8 89 2
8 93 3
8 94 10
8 95 6
8 97 5
8 98 10
9 11 8
9 12 7
9 17 8
9 22 9
9 24 5
9 33 8
9 37 6
9 38 1
9 46 5
9 47 5
9 55 8
9 57 5
9 59 7
9 60 8
9 74 4
9 75 8
9 81 3
9 83 6
9 96 -6
9 97 1
9 99 1
10 11 4
10 32 7
10 41 7
10 42 9
10 46 4
10 48 3
10 49 2
10 50 3
10 53 7
10 61 4
10 62 7
10 63 -6
10 66 7
10 69 6
10 80 9
10 87 2
10 91 4
10 99 6
11 16 8
11 23 6
11 26 6
11 29 2
11 34 6
11 42 5
11 54 2
11 57 3
11 63 2
11 64 9
11 94 6
11 96 7
12 13 8
12 17 4
12 21 5
12 23 3
12 26 8
12 34 6
12 37 2
12 42 6
12 45 1
12 46 8
12 50 5
12 52 8
12 63 1
12 64 8
12 69 5
12 73 1
12 76 2
12 77 4
12 80 3
12 88 5
12 92 9
12 93 5
12 96 10
13 18 2
13 33 3
13 47 3
13 50 1
13 51 2
13 66 8
13 70 4
13 71 5
13 72 2
13 74 6
13 76 8
13 83 5
13 87 6
13 91 9
13 97 4
14 16 6
14 18 8
14 26 6
14 32 3
14 34 7
14 38 3
14 44 5
14 46 1
14 54 5
14 77 9
14 83 10
14 93 8
14 96 2
14 99 9
15 23 9
15 24 6
15 32 9
15 38 10
15 44 4
15 45 4
15 46 2
15 53 1
15 63 2
15 70 5
15 74 5
15 85 6
15 88 9
15 90 2
15 93 7
15 98 -9
16 28 8
16 32 10
16 35 -2
16 40 1
16 53 7
16 54 2
16 62 6
16 64 5
16 75 7
16 83 8
16 88 2
16 90 2
16 94 2
16 98 6
17 18 4
17 22 4
17 31 6
17 33 2
17 43 5
17 50 6
17 52 6
17 61 9
17 67 1
17 69 3
17 72 6
17 73 1
17 76 1
17 78 5
17 87 10
17 90 3
17 98 7
18 21 10
18 22 8
18 29 7
18 30 9
18 31 10
18 34 4
18 35 4
18 36 4
18 37 9
18 39 4
18 42 8
18 44 1
18 46 8
18 52 3
18 60 1
18 65 10
18 66 6
18 69 7
18 76 9
18 81 9
18 85 4
18 93 9
18 99 5
19 26 6
19 27 1
19 28 -10
19 30 5
19 36 5
19 37 9
19 39 2
19 40 5
19 46 -1
19 54 5
19 61 2
19 63 8
19 67 10
19 90 3
19 98 -9
20 23 5
20 27 4
20 36 2
20 38 4
20 45 4
20 46 6
20 48 1
20 56 8
20 61 9
20 62 5
20 65 9
20 66 10
20 69 7
20 70 5
20 75 7
20 84 8
20 87 -8
20 96 5
20 98 -4
21 25 10
21 35 2
21 36 3
21 37 3
21 51 10
21 52 9
21 57 1
21 58 5
21 66 8
21 73 2
21 77 9
21 79 8
21 82 6
21 83 8
21 86 7
21 88 7
21 92 6
21 94 3
21 95 4
21 97 6
21 98 4
22 29 5
22 38 8
22 39 3
22 42 4
22 45 7
22 50 6
22 53 6
22 55 9
22 59 5
22 66 4
22 69 10
22 71 9
22 72 8
22 81 8
22 93 10
23 31 3
23 34 7
23 41 10
23 46 2
23 48 5
23 51 4
23 59 -2
23 60 5
23 67 4
23 69 8
23 72 1
23 77 3
23 79 -8
23 81 5
23 89 2
24 25 3
24 29 4
24 35 10
24 36 6
24 41 10
24 46 2
24 50 6
24 55 6
24 66 9
24 75 2
24 87 3
24 88 6
24 95 6
25 30 10
25 37 10
25 47 -10
25 48 3
25 53 3
25 55 8
25 56 8
25 59 2
25 60 6
25 61 8
25 73 2
25 81 4
25 97 2
25 99 1
26 33 4
26 37 5
26 38 8
26 43 10
26 46 6
26 48 10
26 63 1
26 67 7
26 79 2
26 86 10
26 87 8
26 91 9
26 92 5
27 38 4
27 40 2
27 42 9
27 47 1
27 48 -10
27 49 9
27 52 6
27 58 10
27 60 6
27 61 3
27 69 3
27 70 4
27 77 3
27 78 -2
27 82 2
27 85 1
27 87 9
27 93 7
27 94 10
27 95 4
28 29 1
28 30 5
28 31 7
28 34 7
28 38 8
28 40 4
28 41 9
28 43 5
28 44 1
28 47 1
28 52 8
28 56 -9
28 57 3
28 59 10
28 64 7
28 66 3
28 67 6
28 72 6
28 74 9
28 93 4
28 94 10
28 95 8
29 32 7
29 33 10
29 34 1
29 35 8
29 37 3
29 38 10
29 42 10
29 49 5
29 57 -4
29 66 2
29 69 5
29 75 5
29 77 3
29 78 6
29 84 -4
29 88 7
30 33 8
30 38 7
30 44 10
30 45 8
30 54 2
30 56 10
30 58 9
30 72 9
30 77 1
30 78 7
30 88 10
30 90 2
30 92 5
30 99 2
31 34 3
31 36 5
31 39 7
31 42 1
31 57 7
31 63 5
31 73 10
31 75 6
31 90 10
31 92 2
31 94 1
32 37 1
32 44 3
32 50 5
32 55 6
32 57 9
32 59 10
32 61 9
32 70 7
32 73 1
32 76 10
32 81 5
32 92 5
32 97 2
33 35 1
33 39 7
33 41 10
33 43 10
33 61 8
33 62 2
33 67 4
33 69 4
33 73 7
33 78 7
33 87 7
33 88 2
33 90 7
33 91 6
33 95 2
33 96 10
33 99 3
34 36 8
34 37 5
34 43 -5
34 45 2
34 49 10
34 52 10
34 53 2
34 59 -6
34 60 6
34 64 10
34 66 2
34 80 3
34 81 8
34 84 8
34 91 6
34 94 3
35 39 4
35 43 9
35 46 1
35 64 5
35 68 10
35 76 9
35 83 2
35 84 -7
35 90 -1
35 93 3
36 42 4
36 44 1
36 48 1
36 50 4
36 52 -1
36 59 8
36 64 8
36 70 10
36 74 8
36 81 7
36 85 1
36 91 5
37 38 9
37 50 8
37 52 1
37 64 4
37 65 -1
37 70 3
37 71 1
37 72 4
37 73 3
37 81 8
37 85 2
37 88 9
37 92 1
37 98 4
38 48 -6
38 49 10
38 51 2
38 53 10
38 55 3
38 65 2
38 71 1
38 74 8
38 78 7
38 81 10
38 82 3
38 83 4
38 84 3
38 90 5
39 41 5
39 43 7
39 48 2
39 50 10
39 51 7
39 52 3
39 66 2
39 68 2
39 74 2
39 78 9
39 79 8
39 82 3
39 83 8
39 85 7
39 95 -5
39 98 3
40 41 7
40 45 2
40 47 4
40 53 6
40 56 -8
40 58 7
40 73 10
40 74 9
40 77 6
40 94 1
40 95 8
41 42 6
41 45 3
41 55 10
41 66 8
41 67 6
41 78 8
41 79 6
42 50 4
42 51 4
42 57 6
42 67 1
42 68 2
42 79 -1
42 81 2
42 85 7
42 86 3
42 89 5
42 92 7
42 95 1
42 98 9
43 44 5
43 47 5
43 48 7
43 53 4
43 60 5
43 65 2
43 68 9
43 73 8
43 77 3
43 80 1
43 81 3
43 82 2
43 85 9
43 86 7
43 89 10
43 92 2
43 94 6
44 52 9
44 74 4
44 80 2
44 87 4
44 93 6
44 96 2
44 97 3
44 99 10
45 47 6
45 53 2
45 55 4
45 65 8
45 67 10
45 68 9
45 69 1
45 70 6
45 92 5
45 93 10
46 49 9
46 50 -6
46 51 9
46 54 9
46 55 3
46 61 8
46 68 6
46 69 6
46 73 9
46 78 6
46 82 6
46 89 6
46 90 10
46 91 5
46 97 4
47 48 10
47 49 5
47 54 3
47 58 8
47 60 7
47 61 2
47 63 2
47 66 9
47 74 7
47 82 2
47 86 1
47 88 3
47 93 6
47 96 1
47 98 1
48 52 2
48 54 2
48 61 5
48 66 7
48 69 5
48 78 2
48 84 6
48 89 4
48 93 4
48 97 5
48 98 8
49 52 5
49 54 2
49 56 5
49 61 3
49 63 -8
49 65 1
49 68 4
49 70 10
49 72 8
49 75 2
49 76 10
49 77 9
49 79 6
49 80 6
49 81 10
49 95 9
50 55 3
50 57 -4
50 67 10
50 85 6
50 86 6
50 87 6
50 91 6
50 95 6
50 97 2
51 53 5
51 56 3
51 57 4
51 60 10
51 61 1
51 67 8
51 69 9
51 75 3
51 79 7
51 81 2
51 83 5
51 85 -8
51 91 7
51 92 10
51 94 -5
51 97 2
52 61 1
52 63 1
52 65 7
52 68 -2
52 70 9
52 71 -3
52 78 1
52 82 8
52 83 9
52 84 7
52 85 6
52 94 4
53 56 1
53 60 2
53 66 9
53 74 4
53 76 8
53 83 3
53 85 10
53 87 3
53 95 6
53 96 -2
53 99 9
54 60 -4
